ID,Timestamp,Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;,Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,Έχεις προσωπικά projects ή κάνεις freelancing πέρα από την κύρια εργασία σου;,Φύλλο;,Ποιος είναι ο τρόπος εργασίας;,Σε ποια πόλη μένεις;,Σε ποια πόλη δουλεύεις;,Τι μέγεθος είναι η εταιρεία που δουλεύεις;,Έχεις άτομα υπό την επίβλεψη σου;,Ποιό είναι το επίπεδο σπουδών σου;,"Ποιος είναι ο τίτλος του πτυχίου σου; (Αν έχεις παραπάνω από ένα, συμπλήρωσε τα)",Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[Fixed] Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[GROUP] Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,"[GROUP] Σε ποια πόλη δουλεύεις, Greece ή Abroad","[GROUP] Σε ποια πόλη δουλεύεις, Αττική ή Υπόλοιπη Ελλάδα",[NORMALIZED] Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,[GROUP] Το πτυχίο σου είναι σχετικό με τον τομέα της πληροφορική;,[NORMALIZED] Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;
246,3/20/2024 14:16:26,"Frontend, Mobile apps",JavaScript,3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,1 - 10,Όχι,Λύκειο,,15400,15400,3,Ελλάδα,Αττική,JavaScript,N/A,"Frontend, Mobile Apps"
247,3/20/2024 14:19:07,"Backend, Frontend","JavaScript, Ruby",14,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Dubai,101 - 200,Ναι,Bachelor's,Μηχανικός Πληροφορικής,75000,75000,10+,Εξωτερικό,-,"JavaScript, Ruby",Ναι,"Backend, Frontend"
248,3/20/2024 14:20:39,AI / ML,Python,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,"M.Eng - Μηχανικών Η/Υ & Πληροφορικής , M.Sc - Οικονομετρία και Ανάλυση Δεδομένων",18500,18500,1,Ελλάδα,Αττική,Python,Ναι,AI / ML
249,3/20/2024 14:21:40,"Backend, Frontend, BI","Java, JavaScript",1,Ναι,Άντρας,Και τα δύο,Αθήνα,,11 - 50,Όχι,Bachelor's,Πληροφορική,13300,13300,1,Ελλάδα,Αττική,"Java, JavaScript",Ναι,"Backend, Frontend, BI / Data Analysis"
250,3/20/2024 14:23:57,Backend,Python,2,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,101 - 200,Όχι,Λύκειο,,16100,16100,2,Ελλάδα,Αττική,Python,N/A,Backend
251,3/20/2024 14:25:51,Data Engineering,Python,3,Όχι,Άντρας,Και τα δύο,Brussels,Brussels,501+,Όχι,Bachelor's,Πληροφορική,35000,35000,3,Εξωτερικό,-,Python,Ναι,Data Scientist / Data Engineer
252,3/20/2024 14:35:00,"Backend, Cybersecurity",Python,2,Ναι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,1 - 10,Όχι,PhD,Μηχανικός Παραγωγής και Διοίκησης,26600,26600,2,Ελλάδα,Υπόλοιπη Ελλάδα,Python,Όχι,"Backend, Cybersecurity"
253,3/20/2024 14:37:38,Mobile apps,Swift,8,Όχι,Άντρας,Απομακρυσμένα,Επαρχία,Θεσσαλονίκη,501+,Όχι,Bachelor's,Εφαρμοσμένης Πληροφορικής,39000,39000,8,Ελλάδα,Υπόλοιπη Ελλάδα,Swift,Ναι,Mobile Apps
254,3/20/2024 14:43:06,"Backend, Frontend","Java, JavaScript",5,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,1 - 10,Ναι,Bachelor's,Information technology ,24000,24000,5,Ελλάδα,Υπόλοιπη Ελλάδα,"Java, JavaScript",Ναι,"Backend, Frontend"
255,3/20/2024 15:31:55,"Backend, Frontend","Java, JavaScript",4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Ψηφιακών Συστημάτων,25000,25000,4,Ελλάδα,Αττική,"Java, JavaScript",Ναι,"Backend, Frontend"
256,3/20/2024 15:37:32,Backend,Java,1,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,201 - 500,Όχι,Bachelor's,Computer Science,15600,15600,1,Ελλάδα,Αττική,Java,Ναι,Backend
257,3/20/2024 15:45:49,Mobile apps,"JavaScript, React Native",3,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,501+,Όχι,Master,Software Engineer (Telecommunications Field),22500,22500,3,Ελλάδα,Αττική,JavaScript,Ναι,Mobile Apps
258,3/20/2024 15:50:57,Mobile apps,dart/ flutter,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Computer Science,1450,20300,4,Ελλάδα,Αττική,Dart,Ναι,Mobile Apps
259,3/20/2024 16:12:12,"Backend, Frontend",JavaScript,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Bachelor's,Πληροφορικής και Τηλεπικοινωνιών,21000,21000,2,Ελλάδα,Αττική,JavaScript,Ναι,"Backend, Frontend"
260,3/20/2024 16:58:31,Mobile apps,Java,2,Όχι,Άντρας,Και τα δύο,Larnaca,Nicosia,101 - 200,Όχι,Master,"BSc Computer Science, MSc Software Development",1600,19200,2,Εξωτερικό,-,Java,Ναι,Mobile Apps
261,3/20/2024 17:05:27,BI,"Python, SAS",3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,Δίπλωμα Εφαρμοσμένων Μαθηματικών και Φυσικών Επιστημών,23500,23500,3,Ελλάδα,Αττική,"Python, SAS",Όχι,BI / Data Analysis
262,3/20/2024 17:21:40,DevOps,"Python, Go, Bash",6,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Master,Μηχανικός Η/Υ & Δικτύων,34000,34000,6,Ελλάδα,Αττική,"Python, Go, Bash",Ναι,SRE / DevOps
263,3/20/2024 17:32:32,"Backend, Frontend","C++, C#",10,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,"πτυχίο Πληροφορικής και Τηλεπικοινωνιών, Πανεπιστήμιο Αθηνών",32500,32500,10+,Ελλάδα,Αττική,"C++, C#",Ναι,"Backend, Frontend"
264,3/20/2024 17:34:21,Frontend,JavaScript,5,Ναι,Άντρας,Και τα δύο,Αθήνα,,101 - 200,Ναι,Λύκειο,,36200,36200,5,Ελλάδα,Αττική,JavaScript,N/A,Frontend
265,3/20/2024 17:40:29,DevOps,Bash,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Ηλεκτρολόγος μηχανικός και μηχανικός υπολογιστών ,16800,16800,1,Ελλάδα,Αττική,Bash,Ναι,SRE / DevOps
266,3/20/2024 17:54:40,Backend,Go,10,Όχι,Άντρας,Και τα δύο,Αθήνα,,501+,Ναι,Bachelor's,Μηχανικός Η/Υ/Σ,33640,33640,10+,Ελλάδα,Αττική,Go,Ναι,Backend
267,3/20/2024 18:00:05,Backend,Java,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Χωρίς Δευτεροβάθμια Εκπαίδευση,,16960,16960,1,Ελλάδα,Αττική,Java,N/A,Backend
268,3/20/2024 18:12:13,Backend,Go,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Electrical & Computer Engineer ,2100,29400,4,Ελλάδα,Αττική,Go,Ναι,Backend
269,3/20/2024 18:29:58,Backend,Java,5,Όχι,Άντρας,Και τα δύο,Αθήνα,,501+,Ναι,Bachelor's,Bachelor of Informatics in Computer Science,26756,26756,5,Ελλάδα,Αττική,Java,Ναι,Backend
270,3/20/2024 19:04:47,Frontend,JavaScript,1,Ναι,Άντρας,Απομακρυσμένα,Βόλο ,Αθήνα,201 - 500,Όχι,Bachelor's,Μηχανικός λογισμικού ,13000,13000,1,Ελλάδα,Αττική,JavaScript,Ναι,Frontend
271,3/20/2024 20:42:27,Backend,C#,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,ΙΕΚ,"ΤΕΧΝΙΚΟΣ ΕΦΑΡΜΟΓΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ (Ι.Ε.Κ.), 6ΜΗΝΟ BOOTCAMP PEOPLECERT C#",17808,17808,2,Ελλάδα,Αττική,C#,Ναι,Backend
272,3/20/2024 20:47:50,Frontend,"JavaScript, Typescript",2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Electronics Engineer,16800,16800,2,Ελλάδα,Αττική,"JavaScript, TypeScript",Ναι,Frontend
273,3/20/2024 20:58:57,Embedded,"C, Bash",7,Όχι,Άντρας,Και τα δύο,Edinburgh ,Edinburgh ,501+,Ναι,Master,M.Sc in Embedded Systems,63371,63371,7,Εξωτερικό,-,"C, Bash",Ναι,FPGA / ASIC / Embedded
274,3/20/2024 21:03:23,AI / ML,Python,2,Όχι,Άντρας,Και τα δύο,Amsterdam,Amsterdam,501+,Όχι,Master,"Data Science for Decision Making MSc, Mathematics BSc",46000,46000,2,Εξωτερικό,-,Python,Ναι,AI / ML
275,3/20/2024 21:41:35,Backend,C#,5,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Διοίκηση Επιχειρήσεων,30000,30000,5,Ελλάδα,Αττική,C#,Ναι,Backend
276,3/20/2024 21:47:37,"Backend, Frontend","Java, JavaScript, Bash",2,Όχι,Άντρας,Απομακρυσμένα,Αγρίνιο,Αθήνα,501+,Όχι,Bachelor's,ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ,20540,20540,2,Ελλάδα,Αττική,"Java, JavaScript, Bash",Ναι,"Backend, Frontend"
277,3/20/2024 21:52:14,Embedded,JavaScript,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Computer Science,21000,21000,4,Ελλάδα,Αττική,JavaScript,Ναι,FPGA / ASIC / Embedded
278,3/20/2024 23:00:58,Backend,"Java, Go",4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Electrical and computer engineering,24611,24611,4,Ελλάδα,Αττική,"Java, Go",Ναι,Backend
279,3/20/2024 23:57:35,"Backend, Γέφυρες επικοινωνίας μεταξύ του ERP μας με εξωτερικα API.","Python, JavaScript, SQL, fastapi ως framework της python",1,Όχι,Άντρας,Απομακρυσμένα,Ιωάννινα,Αθήνα,1 - 10,Όχι,Λύκειο,,9336,9336,1,Ελλάδα,Αττική,"Python, JavaScript, SQL",N/A,Backend
280,3/21/2024 7:36:07,Backend,C#,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Master,Πληροφορική,13000,13000,1,Ελλάδα,Αττική,C#,Ναι,Backend
281,3/21/2024 9:49:14,Frontend,JavaScript,5,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Λύκειο,,35000,35000,5,Ελλάδα,Αττική,JavaScript,N/A,Frontend
282,3/21/2024 10:30:37,"Backend, Frontend",JavaScript,10,Ναι,Άντρας,Απομακρυσμένα,Πάτρα,Copenhagen,51 - 100,Ναι,Bachelor's,Business administrator,70000,70000,10+,Εξωτερικό,-,JavaScript,Όχι,"Backend, Frontend"
283,3/21/2024 12:18:15,"Backend, DevOps, Desktop apps, BI, Databases(SSIS)","C#, T-SQL, VB.NET",11,Όχι,Τι other ρε παλικάρια;?; Νόμιζα κάνουμε σοβαρή έρευνα. Άρρεν.,Και τα δύο,Λευκωσία,Λευκωσία,1 - 10,Ναι,Bachelor's,Μηχανικός Βιομηχανικής Πληροφορικής(ΤΕΙ Καβάλας),24000,24000,10+,Εξωτερικό,-,"C#, T-SQL, Visual Basic",Ναι,"Backend, SRE / DevOps, Desktop Apps, BI / Data Analysis"
284,3/21/2024 17:15:51,BI,"Python, SQL",1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Informatics and Computer Engineering,14000,14000,1,Ελλάδα,Αττική,"Python, SQL",Ναι,BI / Data Analysis
285,3/21/2024 18:54:04,Frontend,Angular,10,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,1 - 10,Όχι,Bachelor's,ΜΗΧΑΝΙΚΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ,26100,26100,10+,Ελλάδα,Αττική,TypeScript,Ναι,Frontend
286,3/21/2024 18:57:41,Backend,C#,6,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Master,"Information systems, economics",35000,35000,6,Ελλάδα,Υπόλοιπη Ελλάδα,C#,Όχι,Backend
287,3/21/2024 20:05:02,Backend,"C++, Python, Bash",2,Ναι,Άντρας,Και τα δύο,Leiden,Amsterdam,501+,Όχι,Master,Πολιτικός Μηχανικός ,73000,73000,2,Εξωτερικό,-,"C++, Python, Bash",Όχι,Backend
288,3/21/2024 20:25:43,"Backend, Frontend","C#, JavaScript",1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,1 - 10,Όχι,Bachelor's,Απόφοιτος Ψηφιακών Συστημάτων,11200,11200,1,Ελλάδα,Αττική,"C#, JavaScript",Ναι,"Backend, Frontend"
289,3/22/2024 10:59:57,"Backend, Frontend","JavaScript, PHP, Bash, PLSQL",4,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Λύκειο,,25363,25363,4,Ελλάδα,Αττική,"JavaScript, PHP, Bash",N/A,"Backend, Frontend"
290,3/22/2024 11:37:03,"Backend, Big Data","Python, Bash, Scala",6,Όχι,Άντρας,Και τα δύο,Αθήνα,,201 - 500,Όχι,Master,MSc in Advanced Software Engineer – Big Data Engineering & Data Sciences University of Sheffield,20401,20401,6,Ελλάδα,Αττική,"Python, Bash, Scala",Ναι,Backend
291,3/22/2024 12:59:26,"Backend, Frontend","Java, JavaScript",1,Όχι,Άντρας,Και τα δύο,Ιωάννινα,Ιωάννινα,101 - 200,Όχι,Master,Μηχανικος Η/Υ και πληροφορικης,20300,20300,1,Ελλάδα,Υπόλοιπη Ελλάδα,"Java, JavaScript",Ναι,"Backend, Frontend"
292,3/22/2024 18:56:40,"AI / ML, BI",Python,3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,"Μαθηματικό, Στατιστική και επιχειρησιακή έρευνα ",25000,25000,3,Ελλάδα,Αττική,Python,Όχι,"AI / ML, BI / Data Analysis"
293,3/22/2024 20:00:41,Backend,"JavaScript, PHP",2,Ναι,Άντρας,Απομακρυσμένα,Ρόδος,Αθήνα,51 - 100,Όχι,Master,Computer Enginner,15600,15600,2,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,Backend
294,3/22/2024 21:09:38,"Backend, Frontend","JavaScript, Apex",1,Όχι,Άντρας,Και τα δύο,Ιωάννινα,Ιωάννινα,501+,Όχι,Bachelor's,Computer Science & Engineering,13500,13500,1,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, Apex",Ναι,"Backend, Frontend"
295,3/23/2024 9:37:25,Backend,C#,3,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Bachelor's,"Bachelor's Degree in Computer Science Department, Aristotle University of Thessaloniki",16800,16800,3,Ελλάδα,Υπόλοιπη Ελλάδα,C#,Ναι,Backend
296,3/23/2024 10:05:56,"Backend, Frontend","Java, JavaScript",1,Ναι,Άντρας,Στον χώρο του εργοδότη,Πάτρα,Πάτρα,101 - 200,Όχι,ΙΕΚ,Εφαρμογές Πληροφορικής,15165,15165,1,Ελλάδα,Υπόλοιπη Ελλάδα,"Java, JavaScript",Ναι,"Backend, Frontend"
297,3/23/2024 11:02:55,AI / ML,Python,4,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Master,Data Science ,24000,24000,4,Ελλάδα,Υπόλοιπη Ελλάδα,Python,Ναι,AI / ML
298,3/23/2024 14:34:29,"Backend, Frontend","C#, JavaScript",1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Computer Science,9660,9660,1,Ελλάδα,Αττική,"C#, JavaScript",Ναι,"Backend, Frontend"
299,3/23/2024 19:13:23,Frontend,JavaScript,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Master,Μηχανικός Πληροφορικής & Υπολογιστών,1200,16800,1,Ελλάδα,Αττική,JavaScript,Ναι,Frontend
300,3/23/2024 20:59:14,Backend,Java,8,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,201 - 500,Ναι,Bachelor's,Bachelor in Computer science ,28700,28700,8,Ελλάδα,Αττική,Java,Ναι,Backend
301,3/24/2024 2:17:14,Backend,"PHP, Go",6,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Πληροφορική και τηλεπικοινωνιες,34000,34000,6,Ελλάδα,Αττική,"PHP, Go",Ναι,Backend
302,3/24/2024 11:56:58,Backend,Java,6,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,BSc in Computer Science,22800,22800,6,Ελλάδα,Αττική,Java,Ναι,Backend
303,3/24/2024 11:59:06,Database ,Sql,2,Όχι,Γυναίκα,Και τα δύο,Αθήνα,,501+,Όχι,Bachelor's,Επιστήμη Υπολογιστών ,1550,21700,2,Ελλάδα,Αττική,SQL,Ναι,DBA
304,3/24/2024 16:13:00,"Backend, Frontend","C#, JavaScript",5,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Electrical and computer engineering ,38800,38800,5,Ελλάδα,Αττική,"C#, JavaScript",Ναι,"Backend, Frontend"
305,3/24/2024 18:01:36,"Backend, Frontend","JavaScript, PHP",4,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,51 - 100,Όχι,Bachelor's,ΜΗΧΑΝΙΚΟΣ ΗΛΕΚΤΡΟΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ ΜΕ ΕΙΔΙΚΟΤΗΤΑ ΛΟΓΙΣΜΙΚΟΥ,16800,16800,4,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,"Backend, Frontend"
306,3/25/2024 12:53:55,Backend,PHP,1,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,11 - 50,Όχι,Master,computer science,15400,15400,1,Ελλάδα,Αττική,PHP,Ναι,Backend
307,3/26/2024 19:08:26,Backend,"Java, PL/SQL",2,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Computer Science,21000,21000,2,Ελλάδα,Αττική,"Java, PL/SQL",Ναι,Backend
308,3/27/2024 0:23:45,"Backend, ","Python, JavaScript, PHP",5,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Ναι,Master,Μηχανικός Παραγωγής & Διοίκησης,28000,28000,5,Ελλάδα,Αττική,"Python, JavaScript, PHP",Όχι,Backend
309,3/27/2024 12:19:41,Mobile apps,Kotlin,6,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Advanced Informatics and computer science ,27200,27200,6,Ελλάδα,Αττική,Kotlin,Ναι,Mobile Apps
310,3/27/2024 12:19:58,"Backend, Frontend, DevOps",JavaScript,8,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,BSc Computer Science,34705,34705,8,Ελλάδα,Αττική,JavaScript,Ναι,"Backend, Frontend, SRE / DevOps"
311,3/27/2024 12:20:35,"Backend, Frontend","JavaScript, PHP",7,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Λύκειο,,23632,23632,7,Ελλάδα,Αττική,"JavaScript, PHP",N/A,"Backend, Frontend"
312,3/27/2024 12:24:30,"Backend, BI",Python,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Στατιστική,14600,14600,2,Ελλάδα,Αττική,Python,Όχι,"Backend, BI / Data Analysis"
314,3/27/2024 12:32:53,Backend,"Java, Python, Go, Bash",1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Informatics,12000,12000,1,Ελλάδα,Αττική,"Java, Python, Go, Bash",Ναι,Backend
315,3/27/2024 12:35:45,ERP,"AL,C/AL",6,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,201 - 500,Όχι,Λύκειο,,22000,22000,6,Ελλάδα,Υπόλοιπη Ελλάδα,"AL, C/AL",N/A,"Backend, Frontend"
316,3/27/2024 13:45:09,Gaming,C#,4,Όχι,Άντρας,Και τα δύο,Λεμεσός,,11 - 50,Όχι,Bachelor's,Μηχανικός Πληροφορικής,52968,52968,4,Εξωτερικό,-,C#,Ναι,Gaming
317,3/27/2024 13:50:37,"DevOps, SRE","Python, Bash",9,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Ηλεκτρολόγος Μηχανικός και Μηχανικός Ηλεκτρονικών Υπολογιστών,30881,30881,9,Ελλάδα,Αττική,"Python, Bash",Ναι,SRE / DevOps
318,3/27/2024 14:11:51,DevOps,Bash,3,Όχι,Άντρας,Απομακρυσμένα,Ιωάννινα,Ιωάννινα,11 - 50,Όχι,Master,"computer science and engineering, Information and communication systems security",28000,28000,3,Ελλάδα,Υπόλοιπη Ελλάδα,Bash,Ναι,SRE / DevOps
319,3/27/2024 15:30:13,SaaS Engineer,"C#, JavaScript",4,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Πληροφορικής ,24611,24611,4,Ελλάδα,Αττική,"C#, JavaScript",Ναι,"Backend, Frontend"
320,3/27/2024 15:41:16,Backend,"Java, Kotlin",3,Ναι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,BSc in Informatics and Telecommunications,16500,16500,3,Ελλάδα,Αττική,"Java, Kotlin",Ναι,Backend
321,3/27/2024 15:45:12,"Backend, DevOps",Java,3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Bachelor's,Digital systems bachelor,17500,17500,3,Ελλάδα,Αττική,Java,Ναι,"Backend, SRE / DevOps"
322,3/27/2024 15:46:00,Backend,"Python, Bash, Tcl",3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Μηχανικός υπολογιστών και Πληροφορικής ,16660,16660,3,Ελλάδα,Αττική,"Python, Bash, Tcl",Ναι,Backend
323,3/27/2024 15:47:04,"Frontend, Cybersecurity, ","Java, C, Python, JavaScript, Kotlin",7,Ναι,Γυναίκα,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Master,Digital systems security MSc,13324,13324,7,Ελλάδα,Αττική,"Java, C, Python, JavaScript, Kotlin",Ναι,"Frontend, Cybersecurity"
324,3/27/2024 18:31:45,"Backend, Mobile apps","Java, Dart",1,Όχι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,,201 - 500,Όχι,Bachelor's,Εφαρμοσμένη Πληροφορική,13300,13300,1,Ελλάδα,Υπόλοιπη Ελλάδα,"Java, Dart",Ναι,"Backend, Mobile Apps"
325,3/27/2024 20:01:44,Mobile apps,Swift,1,Ναι,Άντρας,Και τα δύο,Θεσσαλονίκη,Λάρισα,501+,Όχι,Bachelor's,"Μηχανικός Πληροφορικής, Πανεπιστήμιο Θεσσαλίας",12460,12460,1,Ελλάδα,Υπόλοιπη Ελλάδα,Swift,Ναι,Mobile Apps
326,3/27/2024 20:13:24,Data Engineering,Python,6,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,"B.Sc. Computer Science, Athens University of Economics and Business",30800,30800,6,Ελλάδα,Αττική,Python,Ναι,Data Scientist / Data Engineer
